Institution,Subject,Name,Type,Number,Section,Instructor,Date
Amherst,ENGL,Playwriting I,,222,1,Ana Candida Carneiro,MW 12:30PM-01:50PM
Amherst,ENGL,Non-Fiction I,,225,1,Min Jin Lee,T 01:00PM-04:00PM
Amherst,ENGL,Fiction Writing I,,226,1,Judith Frank,TTH 10:00AM-11:20AM
Amherst,ENGL,Fiction Writing I,,226,2,Min Jin Lee,M 02:00PM-05:00PM
Amherst,ENGL,Shakespeare,,238,1,Amanda Henrichs,TTH 02:30PM-03:50PM
Amherst,ENGL,Reading Poetry,,240,1,David Sofield,TTH 11:30AM-12:50PM
Amherst,ENGL,Reading the Novel,,250,1,Geoffrey Sanborn,TTH 11:30AM-12:50PM
Amherst,ENGL,Modernists,,253,1,Anna Abramson,TTH 10:00AM-11:20AM
Amherst,ENGL,Intro to Film Studies,,287,1,Lise Sanders,MW 12:30PM-01:50PM; TH 07:00PM-09:00PM
Amherst,ENGL,Interpretation Law & Lit,,310,1,Lawrence Douglas,T 02:30PM-05:15PM
Amherst,ENGL,Playwriting Studio,,322,1,Ana Candida Carneiro,TTH 01:00PM-02:20PM
Amherst,ENGL,Fiction Writing II,,326,1,Thirii Myint,MW 12:30PM-01:50PM
Amherst,ENGL,Mod Brit Lit: 1900-1950,,348,1,William Pritchard,MWF 10:00AM-10:50AM
Amherst,ENGL,Bad Black Women,,368,1,Aneeka Henderson,MW 02:00PM-03:20PM
Amherst,ENGL,Reading the Romance,,372,1,Krupa Shandilya,T 01:00PM-03:45PM
Amherst,ENGL,Victorian Sensations,,375,1,Lise Sanders,TTH 01:00PM-02:20PM
Amherst,ENGL,Lit of Everyday Life,,391,1,Anna Abramson,TTH 01:00PM-02:20PM
Amherst,ENGL,British Romantic Poetry,,445,1,Amelia Worsley,TTH 01:00PM-02:20PM
Amherst,ENGL,Avant-Garde Poetry,,449,1,Ingrid Nelson,TTH 10:00AM-11:20AM
Amherst,ENGL,"US Film, History",,484,1,Amelie Hastie,W 02:00PM-05:00PM; M 07:00PM-09:30PM
Amherst,ENGL,Special Topics,,490,1,The Department,
Amherst,ENGL,Critical Thesis-Writing,,497,1,Christopher Grobe,W 02:00PM-04:45PM
Amherst,ENST,Ecology,,210,1,Ethan Temeles,MWF 10:00AM-10:50AM
Amherst,ENST,Footprints on the Earth,,226,1,Hannah Holleman,MW 08:30AM-09:50AM
Amherst,ENST,Socio-Eco Victories,,342,1,Hannah Holleman,M 02:00PM-04:45PM
Amherst,ENST,Conservation Biology,,441,1,Rachel Levin,TH 02:30PM-05:30PM
Amherst,ENST,Special Topics,,490,1,The Department,
Amherst,ENST,Senior Seminar,,495,1,"Edward Melillo, Ethan Temeles",W 02:00PM-05:00PM
Amherst,EUST,Arthurian Literature,,117,1,Ingrid Nelson,TTH 01:00PM-02:20PM
Amherst,EUST,European Tradition II,,122,1,Adi Gordon,MW 12:30PM-01:50PM
Amherst,EUST,Art & Architec of Europe,,135,1,Nicola Courtright,MW 02:00PM-03:20PM
Amherst,EUST,Art/Arch Europe Dis,,135F,1,Nicola Courtright,T 09:00AM-09:50AM
Amherst,EUST,Art/Arch Europe Dis,,135F,2,Nicola Courtright,TH 01:30PM-02:20PM
Amherst,EUST,WWII in Euro Lit & Film,,202,1,Ronald Rosbottom,TTH 08:30AM-09:50AM
Amherst,EUST,Race and Empire,,231,1,Ellen Boucher,TTH 10:00AM-11:20AM
Amherst,EUST,What Is Language?,,315,1,Michael Kunichika,TTH 10:00AM-11:20AM
Amherst,EUST,Performance,,360,1,Heidi Gilpin,W 02:00PM-05:00PM
Amherst,EUST,Witch/Vampire/Monster,,385,1,Natasha Staller,TTH 01:00PM-02:20PM
Amherst,EUST,Antisemitism,,420,1,Ilan Stavchansky,
Amherst,EUST,Special Topics,,490,1,The Department,
Amherst,FAMS,Film and Writing,,110,1,Amelie Hastie,TTH 10:00AM-11:20AM; SU 07:00PM-09:30PM
Amherst,FAMS,Intro to Film Studies,,212,1,Lise Sanders,MW 12:30PM-01:50PM; TH 07:00PM-09:00PM
Amherst,FAMS,Video Production,,221,1,Adam Levine,MW 01:00PM-04:00PM
Amherst,FAMS,Performance,,316,1,Heidi Gilpin,W 02:00PM-05:00PM
Amherst,FAMS,Victorian Sensations,,317,1,Lise Sanders,TTH 01:00PM-02:20PM
Amherst,FAMS,Japan on Screen,,320,1,Timothy Van Compernolle,TTH 02:30PM-03:50PM
Amherst,FAMS,Sound Design,,332,1,Jake Meginsky,F 01:00PM-04:00PM
Amherst,FAMS,Performance Studio,,345,1,Wendy Woodson,TTH 10:00AM-11:20AM
Amherst,FAMS,2020 Vision,,346,1,"Justin Kimball, Adam Levine",F 09:00AM-04:00PM
Amherst,FAMS,"US Film, History",,424,1,Amelie Hastie,W 02:00PM-05:00PM; M 07:00PM-09:30PM
Amherst,FAMS,Fictional Video Prod.,,443,1,Elliot Montague,TTH 01:00PM-04:00PM
Amherst,FAMS,Special Topics,,490,1,The Department,
Amherst,FREN,Elementary French,,101,1,Rachel Tapley,MWF 10:00AM-10:50AM
Amherst,FREN,Elementary French,,101,2,Rachel Tapley,MWF 11:00AM-11:50AM
Amherst,FREN,Elementary French Dis.,,101F,1,Rachel Tapley,TTH 09:00AM-09:50AM
Amherst,FREN,Elementary French Dis.,,101F,2,Rachel Tapley,TTH 01:00PM-01:50PM
Amherst,FREN,Elementary French Dis.,,101F,3,Rachel Tapley,TTH 10:00AM-10:50AM
Amherst,FREN,Elementary French Dis.,,101F,4,Rachel Tapley,TTH 01:00PM-01:50PM
Amherst,FREN,Elementary French Dis.,,101F,5,Rachel Tapley,TTH 02:30PM-03:20PM
Amherst,FREN,Elementary French Dis.,,101F,6,Rachel Tapley,TTH 03:30PM-04:20PM
Amherst,FREN,Intermediate French,,103,1,Rachel Tapley,MWF 01:00PM-01:50PM
Amherst,FREN,Intermediate French Dis.,,103F,1,Rachel Tapley,TH 09:00AM-09:50AM
Amherst,FREN,Intermediate French Dis.,,103F,2,Rachel Tapley,TH 10:00AM-10:50AM
Amherst,FREN,Intermediate French Dis.,,103F,3,Rachel Tapley,TH 01:00PM-01:50PM
Amherst,FREN,Language and Literature,,205,1,Rosalina de la Carrera,MWF 10:00AM-10:50AM
Amherst,FREN,Language and Literature,,205,2,Rosalina de la Carrera,MWF 11:00AM-11:50AM
Amherst,FREN,Intro French Lit & Cult,,207,1,Raina Uhden,MWF 11:00AM-11:50AM
Amherst,FREN,Intro French Lit & Cult,,207,2,Raina Uhden,MWF 10:00AM-10:50AM
Amherst,FREN,French Conversation,,208,1,Raphael Sigal,TTH 10:00AM-11:20AM
Amherst,FREN,Women of Ill Repute,,342,1,Laure Katsaros,MWF 10:00AM-10:50AM
Amherst,FREN,Enfants Terribles,,346,1,Laure Katsaros,MW 12:30PM-01:50PM
Amherst,FREN,Troubled Minds,,356,1,Raphael Sigal,TTH 11:30AM-12:50PM
Amherst,FREN,Food Fights,,366,1,Samantha Presnal,TTH 01:00PM-02:20PM
Amherst,FREN,Special Topics,,490,1,The Department,
Amherst,GEOL,Climate Change,,109,1,Nicholas Holschuh,MWF 09:00AM-09:50AM
Amherst,GEOL,Planet Earth,,111,1,Peter Crowley,MWF 11:00AM-11:50AM
Amherst,GEOL,Planet Earth Lab,,111L,1,Peter Crowley,W 02:00PM-04:00PM
Amherst,GEOL,Planet Earth Lab,,111L,2,Peter Crowley,TH 08:00AM-10:00AM
Amherst,GEOL,Planet Earth Lab,,111L,3,Peter Crowley,TH 02:30PM-04:30PM
Amherst,GEOL,Mineralogy,,271,1,"Victor Guevara, John Cheney",MWF 09:00AM-09:50AM
Amherst,GEOL,Mineralogy-Lab,,271L,1,Victor Guevara,W 02:00PM-05:00PM
Amherst,GEOL,Structural Geology,,291,1,"Rachel Bernard, Tekla Harms",MWF 12:00PM-12:50PM
Amherst,GEOL,Structural Geology-Lab,,291L,1,"Rachel Bernard, Tekla Harms",M 01:30PM-05:30PM
Amherst,GEOL,Water Science,,300,1,Anna Martini,MWF 11:00AM-11:50AM
Amherst,GEOL,Water Science W/Lab,,301,1,Anna Martini,MWF 11:00AM-11:50AM
Amherst,GEOL,Water Science Lab,,301L,1,Anna Martini,TH 01:00PM-04:00PM
Amherst,GEOL,Sediment & Stratigraph,,311,1,David Jones,MWF 10:00AM-10:50AM
Amherst,GEOL,Sediment & Stratigraph-Lab,,311L,1,David Jones,T 02:30PM-05:30PM
Amherst,GEOL,Special Topics,,490,1,The Department,
Amherst,GERM,Elementary German I,,101,1,Anna Schrade-Viechtbauer,MWF 10:00AM-10:50AM
Amherst,GERM,Elementary German I,,101,2,The Department,MWF 11:00AM-11:50AM
Amherst,GERM,Elementary German II,,102,1,The Department,MWF 10:00AM-10:50AM
Amherst,GERM,Intermediate German,,205,1,Heidi Gilpin,MWF 10:00AM-10:50AM
Amherst,GERM,Special Topics,,290,1,The Department,
Amherst,GERM,Adv Read Convers/Style I,,312,1,Anna Schrade-Viechtbauer,
Amherst,GERM,Cultural History to 1800,,315,1,Hannah Hunter-Parker,TTH 10:00AM-11:20AM
Amherst,GERM,Performance,,360,1,Heidi Gilpin,W 02:00PM-05:00PM
Amherst,GERM,Special Topics,,490,1,The Department,
Amherst,GREE,Intro Greek Language,,111,1,Frederick Griffiths,MWF 09:00AM-09:50AM
Amherst,GREE,Intro to Greek Tragedy,,215,1,The Department,MWF 10:00AM-10:50AM
Amherst,GREE,New Testament,,217,1,Dale Sinos,
Amherst,GREE,Adv Greek Lit I,,441,1,The Department,
Amherst,GREE,Special Topics,,490,1,The Department,
Amherst,HIST,Chinese Diaspora History,,114,1,Richard Chu,TTH 10:00AM-11:20AM
Amherst,HIST,European Tradition II,,122,1,Adi Gordon,MW 12:30PM-01:50PM
Amherst,HIST,Medieval Europe,,128,1,Jutta Sperling,MW 02:00PM-03:20PM
Amherst,HIST,20th-Century America,,155,1,Francis Couvares,MW 09:00AM-09:50AM
Amherst,HIST,20TH-CENTURY America Dis,,155F,1,Francis Couvares,TH 09:00AM-09:50AM
Amherst,HIST,20TH-CENTURY America Dis,,155F,2,Francis Couvares,F 09:00AM-09:50AM
Amherst,HIST,US in Wld: 1756-1898,,156,1,Vanessa Gordon,TTH 09:00AM-09:50AM
Amherst,HIST,US in World Dis,,156F,1,Vanessa Gordon,F 09:00AM-09:50AM
Amherst,HIST,US in World Dis,,156F,2,Vanessa Gordon,F 10:00AM-10:50AM
Amherst,HIST,From Shamans to Samurai,,175,1,Trent Maxey,MWF 10:00AM-10:50AM
Amherst,HIST,Middle Eastern History,,190,1,Monica Ringer,MW 02:00PM-03:20PM
Amherst,HIST,"Spain/Pac Wld, 1571-1898",,208,1,Edward Melillo,TTH 10:00AM-11:20AM
Amherst,HIST,Geopolitics & U.S. Policy,,215,1,"Norman Levin, Pavel Machala",W 02:00PM-04:45PM
Amherst,HIST,The Virgin Mary,,229,1,Jutta Sperling,TTH 02:30PM-03:50PM
Amherst,HIST,Race and Empire,,231,1,Ellen Boucher,TTH 10:00AM-11:20AM
Amherst,HIST,Race and Amer Capitalism,,246,1,Alec Hickmott,MW 12:30PM-01:50PM
Amherst,HIST,Slave Trade-Reconstructn,,247,1,Hilary Moss,TTH 01:00PM-02:20PM
Amherst,HIST,Latin Amer and US,,262,1,Kent Lohse,TTH 01:00PM-02:20PM
Amherst,HIST,Writing the Past,,301,1,Sean Redding,TTH 10:00AM-11:20AM
Amherst,HIST,Indigenous Hist Lat Am,,346,1,Kent Lohse,TTH 10:00AM-11:20AM
Amherst,HIST,Africa/Brazil,,350,1,Mary Hicks,MW 12:30PM-01:50PM
Amherst,HIST,Politics of Education,,352,1,"Hilary Moss, Kristen Luschen",W 02:00PM-04:45PM
Amherst,HIST,"Merchants, Money, Market",,369,1,Zhijian Qiao,TTH 02:30PM-03:50PM
Amherst,HIST,US Third World Feminists,,380,1,Lili Kim,TTH 10:00AM-11:20AM
Amherst,HIST,On Nationalism,,419,1,Adi Gordon,TH 02:30PM-05:15PM
Amherst,HIST,"Race, Gender, Sexuality",,436,1,Jen Manion,T 01:00PM-03:45PM
Amherst,HIST,Asia-Pacific War,,477,1,Trent Maxey,W 02:00PM-04:45PM
Amherst,HIST,Riot & Rebellion,,488,1,Sean Redding,TTH 01:00PM-02:20PM
Amherst,HIST,Special Topics,,490,1,The Department,
Amherst,INTE,Special Topics,,490,1,The Department,
Amherst,JAPA,Intro to Japanese,,101,1,"Fumiko Brown, Wako Tawa",MTWTH -
Amherst,JAPA,Review and Progress,,102,1,"Fumiko Brown, Wako Tawa",MTWTH -
Amherst,JAPA,Bldg Survival Skills,,103,1,"Fumiko Brown, Ikumi Kayama, Wako Tawa",MTWTH -
Amherst,JAPA,Functional Japanese,,201,1,"Kozue Miyama, Wako Tawa",MTWTH -
Amherst,JAPA,Sophisticated Japanese,,202,1,Wako Tawa,MTWTH -
Amherst,JAPA,Auth Japanese Materials,,203,1,"Kozue Miyama, Wako Tawa",MTWTH -
Amherst,JAPA,Conquering Kanji I,,209H,1,Wako Tawa,MTH -
Amherst,JAPA,Conquering Kanji II,,210H,1,Wako Tawa,MTH -
Amherst,JAPA,Special Topics,,290,1,The Department,
Amherst,JAPA,Japanese Writing & Film,,301,1,"Ikumi Kayama, Wako Tawa",MTWTH -
Amherst,JAPA,Reading to Learn,,302,1,"Ikumi Kayama, Wako Tawa",MTWTH -
Amherst,JAPA,Special Topics,,390,1,The Department,
Amherst,JAPA,Intro Theme Read & Write,,401,1,"Kozue Miyama, Wako Tawa",MWF -
Amherst,JAPA,Thematic Read & Write,,402,1,"Kozue Miyama, Wako Tawa",MWF -
Amherst,JAPA,Intro Great Books & Films,,411,1,Wako Tawa,MW -
Amherst,JAPA,Great Books and Films,,412,1,Wako Tawa,MW -
Amherst,JAPA,Special Topics,,490,1,The Department,
Amherst,LATI,Latin Lang and Lit,,111,1,Julia Scarborough,MWF 11:00AM-11:50AM
Amherst,LATI,Catullus & Lyric Spirit,,215,1,Julia Scarborough,MWF 01:00PM-01:50PM
Amherst,LATI,Advanced Readings,,441,1,Andreas Zanker,TTH 02:30PM-03:50PM
Amherst,LATI,Special Topics,,490,1,The Department,
Amherst,LJST,Legal Questions,,101,1,David Delaney,TTH 02:30PM-03:50PM
Amherst,LJST,Legal Questions,,101,2,Adam Sitze,MW 08:30AM-09:50AM
Amherst,LJST,Law and Waste,,221,1,Michaela Brangan,WF 08:30AM-09:50AM
Amherst,LJST,Cultural Production,,224,1,Michaela Brangan,WF 12:30PM-01:50PM
Amherst,LJST,Critical Legal Geographies,,226,1,David Delaney,MW 02:00PM-03:20PM
Amherst,LJST,"Law, Speech & Politics",,330,1,Martha Umphrey,W 02:00PM-04:45PM
Amherst,LJST,Interpretation Law & Lit,,341,1,Lawrence Douglas,T 02:30PM-05:15PM
Amherst,LJST,Special Topics,,490,1,The Department,
Amherst,LLAS,Debate Latinx/LA Studies,,200,1,Jason Bolton,TTH 01:00PM-02:20PM
Amherst,LLAS,"Spain/Pac Wld, 1571-1898",,208,1,Edward Melillo,TTH 10:00AM-11:20AM
Amherst,LLAS,The Sanctuary Movement,,234,1,Lloyd Barba,MW 02:00PM-03:20PM
Amherst,LLAS,Latin America and US,,262,1,Kent Lohse,TTH 01:00PM-02:20PM
Amherst,LLAS,Literature and Culture,,301,1,Jason Bolton,MW 02:00PM-03:20PM
Amherst,LLAS,Literature and Culture,,301,2,Catherine Infante,TTH 02:30PM-03:50PM
Amherst,LLAS,Indigenous Hist Lat Am,,346,1,Kent Lohse,TTH 10:00AM-11:20AM
Amherst,LLAS,Special Topics,,490,1,The Department,
Amherst,MATH,Calculus With Algebra,,105,1,The Department,MWF 10:00AM-10:50AM; T 10:00AM-11:20AM
Amherst,MATH,Intro to the Calculus,,111,1,The Department,MWF 11:00AM-11:50AM; TH 10:00AM-11:20AM
Amherst,MATH,Intro to the Calculus,,111,2,The Department,MWF 09:00AM-09:50AM; TH 09:00AM-09:50AM
Amherst,MATH,Intro to the Calculus,,111,3,The Department,MWF 11:00AM-11:50AM; TH 10:00AM-10:50AM
Amherst,MATH,Intro to the Calculus,,111,4,The Department,MWF 01:00PM-01:50PM; T 01:00PM-01:50PM
Amherst,MATH,Intermediate Calculus,,121,1,The Department,MWF 09:00AM-09:50AM; T 09:00AM-09:50AM
Amherst,MATH,Intermediate Calculus,,121,2,The Department,MWF 10:00AM-10:50AM; T 09:00AM-09:50AM
Amherst,MATH,Intermediate Calculus,,121,3,The Department,MWF 11:00AM-11:50AM; T 10:00AM-10:50AM
Amherst,MATH,Intermediate Calculus,,121,4,The Department,MWF 11:00AM-11:50AM; T 01:00PM-01:50PM
Amherst,MATH,Intro to Stat Modeling,,135,1,"Brittney Bailey, Kevin Donges",MWF 10:00AM-10:50AM
Amherst,MATH,Intro to Stat Modeling,,135,2,"Brittney Bailey, Kevin Donges",MWF 11:00AM-11:50AM
Amherst,MATH,Intro to Stat Modeling,,135,3,"Ryan McShane, Kevin Donges",TTH 11:30AM-12:50PM
Amherst,MATH,Intro to Stat Modeling,,135,4,"Ryan McShane, Kevin Donges",TTH 02:30PM-03:50PM
Amherst,MATH,Voting and Elections,,150,1,Tanya Leise,MWF 11:00AM-11:50AM; T 11:30AM-12:20PM
Amherst,MATH,Multivariable Calculus,,211,1,The Department,MW 09:00AM-09:50AM; TTH 09:00AM-09:50AM
Amherst,MATH,Multivariable Calculus,,211,2,The Department,MWF 10:00AM-10:50AM; TH 10:00AM-10:50AM
Amherst,MATH,Multivariable Calculus,,211,3,The Department,MWF 11:00AM-11:50AM; TH 01:00PM-01:50PM
Amherst,MATH,Multivariable Calculus,,211,4,The Department,MWF 01:00PM-01:50PM; TH 01:00PM-01:50PM
Amherst,MATH,Mathematical Reasoning,,220,1,The Department,MWF 09:00AM-09:50AM; TH 09:00AM-09:50AM
Amherst,MATH,Geometry,,255,1,Ivan Contreras Palacios,MWF 10:00AM-10:50AM; TH 01:00PM-01:50PM
Amherst,MATH,Linear Algebra,,271,1,Ivan Contreras Palacios,MWF 09:00AM-09:50AM; TH 09:00AM-09:50AM
Amherst,MATH,Linear Algebra,,271,2,Harris Daniels,MWF 02:00PM-02:50PM; T 02:30PM-03:20PM
Amherst,MATH,Linear Algebra W Applicat,,272,1,Tanya Leise,MWF 01:00PM-01:50PM; T 01:00PM-01:50PM
Amherst,MATH,Numerical Analysis,,284,1,Karamatou Yacoubou Djima,MWF 09:00AM-09:50AM; TH 11:30AM-12:20PM
Amherst,MATH,Special Topics,,290,1,The Department,
Amherst,MATH,Functns Complex Variable,,345,1,Amalia Culiuc,MF 02:00PM-02:50PM; TTH 02:30PM-03:20PM
Amherst,MATH,"Groups, Rings and Fields",,350,1,Sema Gunturkun Akman,MW 10:00AM-10:50AM; TTH 10:00AM-10:50AM
Amherst,MATH,"Groups, Rings and Fields",,350,2,Yongheng Zhang,MWF 01:00PM-01:50PM; TH 11:30AM-12:20PM
Amherst,MATH,Intro to Analysis,,355,1,Gregory Call,MWF 01:00PM-01:50PM; T 01:00PM-01:50PM
Amherst,MATH,Intro to Analysis,,355,2,Gregory Call,MWF 10:00AM-10:50AM; T 11:30AM-12:20PM
Amherst,MATH,Probability,,360,1,Kevin Donges,MWF 02:00PM-02:50PM; T 02:30PM-03:20PM
Amherst,MATH,Probability,,360,2,Kevin Donges,MWF 03:00PM-03:50PM; T 03:30PM-04:20PM
Amherst,MATH,Analytic Number Theory,,460,1,Amanda Folsom,MF 11:00AM-11:50AM; TTH 11:30AM-12:20PM
Amherst,MATH,Special Topics,,490,1,The Department,
Amherst,MUSI,African Popular Music,,105,1,Olabode Omojola,TTH 10:00AM-11:20AM
Amherst,MUSI,The Symphony Orchestra,,110,1,David Schneider,MWF 11:00AM-11:50AM
Amherst,MUSI,Introduction to Music,,111,1,Mallorie Chernin,TTH 02:30PM-03:50PM
Amherst,MUSI,Introduction to Music,,111,2,Mallorie Chernin,MW 02:00PM-03:20PM
Amherst,MUSI,Exploring Music,,112,1,Katherine Pukinskis,MF 02:00PM-03:20PM
Amherst,MUSI,Jazz Theory & Improvis I,,113,1,Bruce Diehl,WF 12:30PM-01:20PM
Amherst,MUSI,Sacred Sound,,123,1,Jeffers Engelhardt,MW 12:30PM-01:50PM
Amherst,MUSI,Jazz History to 1945,,226,1,Jason Robinson,TTH 02:30PM-03:20PM
Amherst,MUSI,Harmony & Countrpoint I,,241,1,Amy Coddington,MWF 10:00AM-10:50AM
Amherst,MUSI,Form in Tonal Music,,242,1,Eric Sawyer,MW 08:30AM-09:50AM
Amherst,MUSI,Methods of Analysis,,244,1,Jeffers Engelhardt,TTH 10:00AM-11:20AM
Amherst,MUSI,Sound Design,,254,1,Jake Meginsky,F 01:00PM-04:00PM
Amherst,MUSI,Composition I,,269,1,Katherine Pukinskis,TTH 01:00PM-02:20PM
Amherst,MUSI,Composition Seminar I,,387,1,Eric Sawyer,M 02:00PM-03:20PM
Amherst,MUSI,Selling Music,,441,1,Amy Coddington,WF 02:00PM-03:20PM
Amherst,MUSI,Seminar in Jazz,,446,1,Jason Robinson,TTH 11:30AM-12:20PM
Amherst,MUSI,Special Topics,,490,1,The Department,
Amherst,NEUR,Neurobiology,,214,1,John Roche,MWF 09:00AM-09:50AM
Amherst,NEUR,Psychopharmacology,,325,1,Sarah Turgeon,MWF 10:00AM-10:50AM
Amherst,NEUR,Consciousness,,361,1,Michael Cohen,W 02:00PM-04:45PM
Amherst,NEUR,Physiology Seminar,,450,1,Josef Trapani,W 02:00PM-05:00PM
Amherst,NEUR,Special Topics,,490,1,The Department,
Amherst,PHIL,Philosophical Questions,,111,1,Rafeeq Hasan,MW 12:30PM-01:50PM
Amherst,PHIL,Logic,,213,1,Alexander George,T 09:00AM-09:50AM
Amherst,PHIL,Logic Discussion,,213F,1,Alexander George,WF 09:00AM-09:50AM
Amherst,PHIL,Logic Discussion,,213F,2,Alexander George,WF 10:00AM-10:50AM
Amherst,PHIL,Logic Discussion,,213F,3,Alexander George,WF 11:00AM-11:50AM
Amherst,PHIL,Early Modern Philosophy,,218,1,Lauren Leydon-Hardy,TTH 02:30PM-03:50PM
Amherst,PHIL,Intro to Political Philo,,226,1,Rafeeq Hasan,MW 03:00PM-04:20PM
Amherst,PHIL,Theory of Knowledge,,335,1,Lauren Leydon-Hardy,TTH 10:00AM-11:20AM
Amherst,PHIL,Sem: Aristotle's Ethics,,454,1,Jyl Gentzler,MW 12:30PM-01:50PM
Amherst,PHIL,Seminar: Speech & Harm,,473,1,Nishiten Shah,W 02:30PM-05:15PM
Amherst,PHIL,Special Topics,,490,1,The Department,
Amherst,PHYS,"Space, Time, Matter",,113,1,David Hall,MWF 11:00AM-11:50AM
Amherst,PHYS,Mechanics,,116,1,"Ashley Carter, Jarrett Moyer",TTH 11:30AM-12:50PM
Amherst,PHYS,Mechanics Dis,,116F,1,Jarrett Moyer,T 01:30PM-02:20PM
Amherst,PHYS,Mechanics Dis,,116F,2,Jarrett Moyer,T 02:30PM-03:20PM
Amherst,PHYS,Mechanics Dis,,116F,3,Jarrett Moyer,W 02:00PM-02:50PM
Amherst,PHYS,Mechanics Lab,,116L,1,Jarrett Moyer,TH 01:00PM-04:00PM
Amherst,PHYS,Mechanics Lab,,116L,2,Jarrett Moyer,F 02:00PM-05:00PM
Amherst,PHYS,Mechanics Lab,,116L,3,Jarrett Moyer,F 09:00AM-11:50AM
Amherst,PHYS,Electromagnetsm,,117,1,"Jonathan Friedman, Kannan Jagannathan",MWF 09:00AM-09:50AM
Amherst,PHYS,Electromagnetsm Dis,,117F,1,"Jonathan Friedman, Kannan Jagannathan",M 02:00PM-02:50PM
Amherst,PHYS,Electromagnetsm Dis,,117F,2,"Jonathan Friedman, Kannan Jagannathan",M 01:00PM-01:50PM
Amherst,PHYS,Electromagnetsm Lab,,117L,1,"Jonathan Friedman, Kannan Jagannathan",TH 01:00PM-04:00PM
Amherst,PHYS,Electromagnetsm Lab,,117L,2,"Jonathan Friedman, Kannan Jagannathan",F 02:00PM-05:00PM
Amherst,PHYS,Newtonian Synthesis,,123,1,Larry Hunter,MWF 09:00AM-09:50AM
Amherst,PHYS,Newtonian Synthesis Dis,,123F,1,Larry Hunter,TH 01:00PM-01:50PM
Amherst,PHYS,Newtonian Synthesis Lab,,123L,1,Larry Hunter,W 02:00PM-05:00PM
Amherst,PHYS,Oscillations and Waves,,125,1,"David Hanneke, Jarrett Moyer",MWF 11:00AM-11:50AM
Amherst,PHYS,Oscillations/Waves Dis,,125F,1,"David Hanneke, Jarrett Moyer",TH 01:00PM-01:50PM
Amherst,PHYS,Oscillations/Waves Lab,,125L,1,"David Hanneke, Jarrett Moyer",M 02:00PM-05:00PM
Amherst,PHYS,Modern Physics,,225,1,David Hall,MWF 09:00AM-09:50AM
Amherst,PHYS,Electromagnetic Theory I,,347,1,William Loinaz,MWF 10:00AM-10:50AM
Amherst,PHYS,Quantum Info & Computing,,373,1,Jonathan Friedman,MW 02:00PM-03:20PM
Amherst,PHYS,General Relativity,,460,1,William Loinaz,TTH 10:00AM-11:20AM
Amherst,PHYS,Special Topics,,490,1,The Department,
Amherst,POSC,China: Continuity/Change,,108,1,Kerry Ratigan,TTH 10:00AM-11:20AM
Amherst,POSC,Pol. of Climate Change,,112,1,Eleonora Mattiacci,WF 12:30PM-01:50PM
Amherst,POSC,Work,,145,1,Kristin Bumiller,MW 12:30PM-01:50PM
Amherst,POSC,The State,,154,1,Javier Corrales,TTH 10:00AM-11:20AM
Amherst,POSC,Sexualities in IR,,160,1,Manuela Picq,MW 02:00PM-03:20PM
Amherst,POSC,Contemporary China,,208,1,Kerry Ratigan,TTH 02:30PM-03:50PM
Amherst,POSC,Geopolitics & U.S. Policy,,214,1,"Norman Levin, Pavel Machala",W 02:00PM-04:45PM
Amherst,POSC,Intro American Politics,,219,1,Jonathan Obert,TTH 10:00AM-11:20AM
Amherst,POSC,Polit Econ of Petro-States,,231,1,Javier Corrales,TTH 02:30PM-04:30PM
Amherst,POSC,Lens of Border Culture,,235,1,Lorne Falk,TTH 10:00AM-11:20AM
Amherst,POSC,Ethical Imagining,,238,1,Lorne Falk,TTH 01:00PM-02:20PM
Amherst,POSC,Race and U.S. Politics,,257,1,Tess Wise,MW 12:30PM-01:50PM
Amherst,POSC,"Left, Right and Center",,258,1,Ndifreke Ette,MW 12:30PM-01:50PM
Amherst,POSC,Pol. Theory Foucault,,335,1,Thomas Dumm,W 02:00PM-04:30PM
Amherst,POSC,Tech & National Security,,344,1,Eleonora Mattiacci,F 02:00PM-04:45PM
Amherst,POSC,History Int. Relations,,352,1,Gustavo Enrique Salcedo Avila,MW 08:30AM-09:50AM
Amherst,POSC,Kremlin Rising,,380,1,Constantine Pleshakov,M 02:00PM-05:00PM
Amherst,POSC,Quirky Citizenship,,412,1,Kristin Bumiller,T 01:00PM-03:30PM
Amherst,POSC,Indigenous World Politic,,421,1,Manuela Picq,T 02:30PM-05:15PM
Amherst,POSC,Politic Consumer Finance,,426,1,Tess Wise,W 02:00PM-04:45PM
Amherst,POSC,Special Topics,,490,1,The Department,
Amherst,PSYC,Statis & Expermnt Design,,122,1,Matthew Schulkind,MW 08:30AM-09:50AM; T 11:30AM-12:20PM
Amherst,PSYC,Research Methods,,200,1,Sarah Turgeon,MW 12:30PM-01:50PM
Amherst,PSYC,Cognitive Neuroscience,,211,1,Michael Cohen,TTH 10:00AM-11:20AM
Amherst,PSYC,Social Psychology,,220,1,Catherine Sanderson,MW 08:30AM-09:50AM
Amherst,PSYC,Intergroup Dialog Race,,224,1,"Elizabeth Aries, Allen Hart",T 01:00PM-04:00PM
Amherst,PSYC,Cognitive Psychology,,233,1,Matthew Schulkind,MWF 11:00AM-11:50AM
Amherst,PSYC,Sports Psychology,,235,1,Catherine Sanderson,T 08:45AM-11:20AM
