Institution,Subject,Name,Type,Number,Section,Instructor,Date
UMass,ASTRON,Topics In Astrophysics,LEC,330,1,Daniel Wang,M W 2:30PM 3:45PM
UMass,ASTRON,Modern Astrophysics,LEC,335H,1,Min Yun,TU TH 2:30PM 3:45PM
UMass,ASTRON,Independent Study,IND,396,1,Alexandra Pope,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,396,2,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,396,3,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,396,4,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Hnr Indstu In Astron,IND,396ISH,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,AstrphysMechanics&Thermodynmcs,LEC,445,1,Martin Weinberg,TU TH 11:30AM 12:45PM
UMass,ASTRON,Independent Study,IND,496,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,496,2,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,496,3,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,496,4,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Hnr Indstu In Astron,IND,496ISH,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Practicum,PRA,498Y,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Honors Project,IND,499P,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Honors Thesis,IND,499T,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Honors Research,IND,499Y,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,AstrphysMechanics&Thermodynmcs,LEC,645,1,Martin Weinberg,TU TH 11:30AM 12:45PM
UMass,ASTRON,Independent Study,IND,696,1,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,2,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,3,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,4,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,5,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,6,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,7,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,8,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,9,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,10,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,11,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Independent Study,IND,696,12,Daniela Calzetti,1:00AM 1:00AM
UMass,ASTRON,Cmptntnl Meth Phy Sc,LEC,732,1,Grant Wilson,TU TH 9:00AM 11:00AM
UMass,ASTRON,Interstellar Medium,LEC,741,1,,M W 2:30PM 3:45PM
UMass,ASTRON,Cosmlgy&Gnrl Reltvty,LEC,748,1,Neal Katz,TU TH 1:00PM 2:15PM; M W 12:20PM 1:35PM
UMass,ASTRON,Sem-Rev Crrnt Lit,SEM,791A,1,Alexandra Pope;Katherine Whitaker,TH 4:00PM 5:15PM; M 4:00PM 5:15PM
UMass,BCT,Sustainability/BuiltEnvironmnt,LEC,150,1,Benjamin Weil,TU TH 11:30AM 12:45PM
UMass,BCT,S- Careers in BCT,SEM,192A,1,Ho-Sung Kim,W 1:25PM 2:15PM
UMass,BCT,Hnr Indstu In BCT,IND,196ISH,1,,1:00AM 1:00AM
UMass,BCT,Energy Efficient Housing,LEC,211,1,Benjamin Weil,TU TH 2:30PM 3:45PM
UMass,BCT,Hnr Indstu In BCT,IND,296ISH,1,,1:00AM 1:00AM
UMass,BCT,Wood Properties,LEC,304,1,Alexander Schreyer,TU TH 1:00PM 2:15PM
UMass,BCT,Wood Properties,LEC,304,2,Alexander Schreyer,TU TH 1:00PM 2:15PM
UMass,BCT,Light-Frame Strct Tc,LEC,313,1,Louis Fiocchi,M W 11:15AM 12:30PM
UMass,BCT,Intro CAD & BIM/Constr & Arch,LAB,320,1,Alexander Schreyer,TU TH 4:00PM 5:15PM
UMass,BCT,Intro CAD & BIM/Constr & Arch,LAB,320,2,Alexander Schreyer,TU TH 4:00PM 5:15PM
UMass,BCT,Construction Project Managemnt,LEC,353,1,Fernando Romero Galvao De Moraes,M W 2:30PM 3:45PM
UMass,BCT,Construction Project Managemnt,LEC,353,2,Fernando Romero Galvao De Moraes,M W 2:30PM 3:45PM
UMass,BCT,Independent Study,IND,396,1,,1:00AM 1:00AM
UMass,BCT,Hnr Indstu In BCT,IND,396ISH,1,,1:00AM 1:00AM
UMass,BCT,ST-ResidentialConstrMgmtCompet,LEC,397R,1,Ho-Sung Kim,W 4:00PM 6:00PM
UMass,BCT,ST-ResidentialConstrMgmtCompet,DIS,397R,01AA,,TH 5:30PM 6:45PM
UMass,BCT,Practicum,PRA,398,1,,1:00AM 1:00AM
UMass,BCT,S-SustainableBuildngSystemSem,SEM,492C,1,Louis Fiocchi,M 4:00PM 5:15PM
UMass,BCT,Independent Study,IND,496,1,Ho-Sung Kim,1:00AM 1:00AM
UMass,BCT,Hnr Indstu In BCT,IND,496ISH,1,,1:00AM 1:00AM
UMass,BCT,Practicum,PRA,498,1,,1:00AM 1:00AM
UMass,BCT,Practicum,PRA,498Y,1,,1:00AM 1:00AM
UMass,BCT,Honors Project,IND,499P,1,,1:00AM 1:00AM
UMass,BCT,Honors Thesis,IND,499T,1,,1:00AM 1:00AM
UMass,BCT,Honors Research,IND,499Y,1,,1:00AM 1:00AM
UMass,BCT,Energy and Buildings,LEC,520,1,Louis Fiocchi,TU TH 2:30PM 3:45PM
UMass,BCT,Design of Wood Structures,LEC,540,1,Peggi Clouston,TU TH 10:00AM 11:15AM
UMass,BCT,Design of Wood Structures,LEC,540,2,Peggi Clouston,TU TH 10:00AM 11:15AM
UMass,BCT,Construction Sched & Proj Cntr,LEC,550,1,Fernando Romero Galvao De Moraes,M W 11:15AM 12:30PM
UMass,BCT,Construction Sched & Proj Cntr,LEC,550,2,Fernando Romero Galvao De Moraes,M W 11:15AM 12:30PM
UMass,BCT,Independent Study,IND,596,1,,1:00AM 1:00AM
UMass,BDIC,FYS - HowtoDesignYourOwnMajor,SEM,191BDI,1,Thomas Brashear-Alejandro,W 11:15AM 12:05PM
UMass,BDIC,FYS - HowtoDesignYourOwnMajor,SEM,191BDI,2,Thomas Brashear-Alejandro,TU 10:00AM 11:15AM
UMass,BDIC,Jr Year Writing in Interdisc.,IND,350,1,Molly Burnham,TU TH 10:00AM 11:15AM
UMass,BDIC,Jr Year Writing in Interdisc.,IND,350,2,Molly Burnham,TU TH 11:30AM 12:45PM
UMass,BDIC,Independent Study,IND,396A,1,Linda Roney,1:00AM 1:00AM
UMass,BDIC,Independent Study,IND,396B,1,,1:00AM 1:00AM
UMass,BDIC,Hnr Indstu In Bdic,IND,396ISH,1,,1:00AM 1:00AM
UMass,BDIC,Proposal Writing,IND,396P,1,Linda Roney,TU 2:30PM 3:45PM
UMass,BDIC,Proposal Writing,IND,396P,2,Linda Roney,W 1:25PM 2:15PM
UMass,BDIC,Proposal Writing,IND,396P,3,Linda Roney,TH 11:30AM 12:45PM
UMass,BDIC,Integration and Innovation,LEC,494I,1,Susan Ware,M W 1:25PM 2:15PM
UMass,BDIC,Integration and Innovation,LEC,494I,2,Susan Ware,M W 2:30PM 3:45PM
UMass,BDIC,Independent Study,IND,496A,1,Linda Roney,1:00AM 1:00AM
UMass,BDIC,Independent Study,IND,496B,1,Linda Roney,1:00AM 1:00AM
UMass,BDIC,Hnrs Indstu In Bdic,IND,496ISH,1,,1:00AM 1:00AM
UMass,BDIC,Honors Project,IND,499P,1,Linda Roney,1:00AM 1:00AM
UMass,BDIC,Honors Thesis,IND,499T,1,,1:00AM 1:00AM
UMass,BDIC,Honors Research,IND,499Y,1,,1:00AM 1:00AM
UMass,BIOCHEM,Independent Study,IND,196,1,,1:00AM 1:00AM
UMass,BIOCHEM,Hnrs Indstu Biochm,IND,196ISH,1,,1:00AM 1:00AM
UMass,BIOCHEM,Introductory Biochemistry Lab,LEC,276,1,Ludmila Tyler,M 12:20PM 1:10PM
UMass,BIOCHEM,Introductory Biochemistry Lab,LAB,276,01LL,,M 1:25PM 5:25PM
UMass,BIOCHEM,Introductory Biochemistry Lab,LEC,276,2,Jennifer Normanly,W 4:00PM 4:55PM
UMass,BIOCHEM,Introductory Biochemistry Lab,LAB,276,02LL,,W 5:00PM 9:00PM
UMass,BIOCHEM,Cellular & Molecular Biology,LEC,285,1,Elizabeth Mearls,M W F 11:15AM 12:05PM
UMass,BIOCHEM,Independent Study,IND,296,12,,1:00AM 1:00AM
UMass,BIOCHEM,Hnr Indstu In Biochm,IND,296ISH,1,,1:00AM 1:00AM
UMass,BIOCHEM,Real Wrld Biochem & MoleclBio,LEC,394RI,1,Ludmila Tyler,TU TH 10:00AM 11:15AM
UMass,BIOCHEM,Independent Study,IND,396,15,,1:00AM 1:00AM
UMass,BIOCHEM,Hnr Indstu In Biochm,IND,396ISH,1,,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,1,Becky Miller,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,2,Amy Springer,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,3,Laura Danai,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,4,Ludmila Tyler,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,5,Jennifer Normanly,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,6,Alejandro Heuck,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,7,Dong Wang,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,8,Li-Jun Ma,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,9,John Willoughby,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistanship,PRA,398A,10,Elizabeth Mearls,1:00AM 1:00AM
UMass,BIOCHEM,Elementary Biochemistry,LEC,420,1,Elizabeth Mearls,M W 2:30PM 3:45PM
UMass,BIOCHEM,Elementary Biochemistry,LEC,420,2,Becky Miller,TU TH 1:00PM 2:15PM
UMass,BIOCHEM,General Biochemistry I,LEC,423,1,Laura Danai,M W 8:30AM 9:45AM
UMass,BIOCHEM,General Biochemistry I,LEC,423,2,Laura Danai,M W 2:30PM 3:45PM
UMass,BIOCHEM,General Biochemistry II,LEC,424,1,Amy Springer,M W 8:40AM 9:55AM
UMass,BIOCHEM,Gen Biochemistry Lab for Major,LEC,426,1,Li-Jun Ma,TU TH 1:00PM 1:50PM
UMass,BIOCHEM,Gen Biochemistry Lab for Major,LAB,426,01LL,,TU TH 2:00PM 6:00PM
UMass,BIOCHEM,Gen Biochemistry Lab for Major,LEC,426,2,Dong Wang,M 11:15AM 1:10PM
UMass,BIOCHEM,Gen Biochemistry Lab for Major,LAB,426,02LL,,W F 9:05AM 1:10PM
UMass,BIOCHEM,Biochemistry Writing Seminar,SEM,430H,1,Scott Garman,TU TH 1:00PM 2:15PM
UMass,BIOCHEM,Biochemistry Writing Seminar,SEM,430H,2,Alice Cheung,M W 5:30PM 6:45PM
UMass,BIOCHEM,Biochemistry Writing Seminar,SEM,430H,3,Becky Miller,M W 2:30PM 3:45PM
UMass,BIOCHEM,Elementary Physical Chemistry,LEC,471,1,Alejandro Heuck,TU TH 8:30AM 9:45AM
UMass,BIOCHEM,Independent Study,IND,496,1,,1:00AM 1:00AM
UMass,BIOCHEM,Hnrs Indstu Biochm,IND,496ISH,1,,1:00AM 1:00AM
UMass,BIOCHEM,Independent Study,IND,496Y,1,,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,1,Becky Miller,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,2,Amy Springer,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,3,Laura Danai,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,4,Ludmila Tyler,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,6,Jennifer Normanly,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,7,Alejandro Heuck,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,8,Dong Wang,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,9,Li-Jun Ma,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,10,John Willoughby,1:00AM 1:00AM
UMass,BIOCHEM,Prac-Biochemistry Assistantshp,PRA,498A,11,Elizabeth Mearls,1:00AM 1:00AM
UMass,BIOCHEM,Practicum,PRA,498Y,1,,1:00AM 1:00AM
UMass,BIOCHEM,Honors Project,IND,499P,1,,1:00AM 1:00AM
UMass,BIOCHEM,Honors Thesis,IND,499T,1,,1:00AM 1:00AM
UMass,BIOCHEM,Honors Research,IND,499Y,1,,1:00AM 1:00AM
UMass,BIOCHEM,General Biochemistry I,LEC,523,1,Laura Danai,M W 8:30AM 9:45AM
UMass,BIOCHEM,General Biochemistry I,LEC,523,2,Laura Danai,M W 2:30PM 3:45PM
UMass,BIOCHEM,Independent Study,IND,596,1,,1:00AM 1:00AM
UMass,BIOCHEM,Advanced Molecular Biology,LEC,642,1,Margaret Stratton;ChangHui Pak,M W F 10:10AM 11:00AM
UMass,BIOCHEM,Advanced Molecular Biology,DIS,642,01AA,,W 9:05AM 9:55AM
UMass,BIOCHEM,Independent Study,IND,696,1,,1:00AM 1:00AM
UMass,BIOCHEM,ST-Protein Folding,SEM,697A,1,Peter Chien,1:00AM 1:00AM
UMass,BIOCHEM,ST- Microbe-Host Interactions,SEM,697E,1,Li-Jun Ma,1:00AM 1:00AM
UMass,BIOCHEM,ST-Structural Biol,SEM,697G,1,Scott Garman,1:00AM 1:00AM
UMass,BIOCHEM,ST-Secretory Pathways,SEM,697J,1,Daniel Hebert,1:00AM 1:00AM
UMass,BIOLOGY,Introductory Biology I,LEC,151,1,Randall Phillis,M W F 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AA,,M 9:05AM 9:55AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AB,,TU 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AC,,M 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AD,,M 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AE,,M 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AF,,TU 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AG,,TU 1:00PM 1:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AJ,,TU 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01AK,,W 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01BA,,W 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01BB,,W 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01BC,,TH 11:30AM 12:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01BD,,TH 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,01BE,,M 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,LEC,151,2,Caralyn Zehnder,M W F 9:05AM 9:55AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AA,,M 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AB,,M 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AC,,M 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AD,,TU 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AE,,TU 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AF,,W 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AJ,,W 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02AK,,TH 11:30AM 12:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,02BA,,TH 1:00PM 1:50PM
UMass,BIOLOGY,Introductory Biology I,LEC,151,3,Mark Huyler,M W F 8:00AM 8:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AA,,M 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AB,,M 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AC,,M 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AD,,M 4:05PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AE,,TU 11:30AM 12:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AF,,TU 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AG,,M 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03AJ,,W 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,03BA,,TH 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,LEC,151,4,Caleb Rounds,M W 2:30PM 3:45PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AA,,M 9:05AM 9:55AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AB,,TU 11:30AM 12:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AC,,TU 1:00PM 1:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AD,,TU 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AE,,M 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AF,,W 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AG,,W 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AJ,,W 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04AK,,TH 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04BA,,TH 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,04BB,,M 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,LEC,151,5,Rosa Moscarella,TU TH 2:30PM 3:45PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AA,,TH 10:00AM 10:50AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AB,,W 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AC,,W 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AD,,W 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AE,,W 1:25PM 2:15PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AF,,W 2:30PM 3:20PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AG,,TH 8:30AM 9:20AM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AJ,,W 4:00PM 4:50PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,05AK,,TH 1:00PM 1:50PM
UMass,BIOLOGY,Introductory Biology I,LEC,151,6,Randall Phillis,M W F 11:15AM 12:05PM
UMass,BIOLOGY,Introductory Biology I,DIS,151,06AA,,TU 11:30AM 12:20PM
UMass,BIOLOGY,Introductory Biology II,LEC,152,1,Akiko Okusu,M W F 12:20PM 1:10PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,1,,M 9:05AM 12:05PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,2,,M 1:25PM 4:25PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,3,,TU 8:15AM 11:15AM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,4,,TU TH 11:30AM 1:30PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,5,,W 9:05AM 12:05PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,6,,W 1:25PM 4:25PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,7,,TH 8:15AM 11:15AM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,8,,TU TH 11:30AM 1:30PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,9,,TU TH 2:30PM 4:30PM
UMass,BIOLOGY,Introductory Biology Lab,LAB,153,10,,TU TH 2:30PM 4:30PM
UMass,BIOLOGY,Quantitative Biology/Cell Hons,LEC,161H,1,Laura Francis,TU TH 10:00AM 11:15AM
UMass,BIOLOGY,Quantitative Biology/Cell Hons,LAB,161H,01LL,,TU 1:00PM 4:00PM
UMass,BIOLOGY,Quantitative Biology/Cell Hons,LAB,161H,01LM,,TH 1:00PM 4:00PM
UMass,BIOLOGY,S- BioPioneers RAP Seminar,SEM,191B,1,Linda Ziegenbein,M 2:30PM 3:35PM
UMass,BIOLOGY,S- BioPioneers RAP Seminar,SEM,191B,2,,M 2:30PM 3:45PM
UMass,BIOLOGY,Sem-Biotap,SEM,191L,1,Meghan Gerson,M 6:15PM 7:30PM
UMass,BIOLOGY,Independent Study,IND,196,1,,1:00AM 1:00AM
UMass,BIOLOGY,Hnrs Indstu Biol,IND,196ISH,1,,1:00AM 1:00AM
UMass,BIOLOGY,P-SurvivingSTEM:Skills/Succeed,PRA,198D,1,Margaret Riley;Carolyn Gardner-Thomas,TU 2:30PM 4:30PM
UMass,BIOLOGY,P-SurvivingSTEM:Skills/Succeed,PRA,198D,2,Carolyn Gardner-Thomas;Margaret Riley,TH 2:30PM 4:40PM
UMass,BIOLOGY,Evolut:Diversity Life-thruTime,LEC,280,1,Bruce Byers,M W F 12:20PM 1:10PM
UMass,BIOLOGY,Evolut:Diversity Life-thruTime,LEC,280,2,Adam Porter,M W 2:30PM 3:45PM
UMass,BIOLOGY,General Genetics Lab,LAB,284,1,Kari Loomis,TU 1:00PM 5:00PM
UMass,BIOLOGY,General Genetics Lab,LAB,284,2,Kari Loomis,TH 1:00PM 5:00PM
UMass,BIOLOGY,General Genetics Lab,LAB,284,3,Jeffrey Laney,W 1:25PM 5:25PM
UMass,BIOLOGY,General Genetics Lab,LAB,284,4,Jeffrey Laney,M 1:25PM 5:25PM
UMass,BIOLOGY,Cellular & Molecular Biology,LEC,285,1,Laura Francis,M W F 11:15AM 12:05PM
UMass,BIOLOGY,Intro Ecology,LEC,287,1,Christiane Healey,TU TH 1:00PM 2:15PM
UMass,BIOLOGY,Introductory Physiology,LEC,288,1,Skye Long,TU TH 4:00PM 5:15PM
UMass,BIOLOGY,Independent Study,IND,296,1,,1:00AM 1:00AM
UMass,BIOLOGY,Hnr Indstu In Biol,IND,296ISH,1,,1:00AM 1:00AM
UMass,BIOLOGY,ST- Phage Bioinformatics,LAB,297Q,1,Jessica Rocheleau;Peter Chien,M W 2:30PM 3:45PM
UMass,BIOLOGY,General Genetics,LEC,311,1,Rosa Moscarella,TU TH 11:30AM 12:45PM
UMass,BIOLOGY,General Genetics,LEC,311,2,Kari Loomis,M W F 12:20PM 1:10PM
UMass,BIOLOGY,Writing In Biology,LEC,312,1,Priyanjali Ghosh,M W 4:00PM 5:15PM
UMass,BIOLOGY,Writing In Biology,LEC,312,2,Caralyn Zehnder,M W 2:30PM 3:45PM
UMass,BIOLOGY,Writing In Biology,LEC,312,3,Ben Normark,M 9:05AM 12:05PM
UMass,BIOLOGY,Writing In Biology,LEC,312,4,Skye Long,TU TH 2:30PM 3:45PM
UMass,BIOLOGY,Writing In Biology,LEC,312,5,Akiko Okusu,TU 8:30AM 11:15AM
UMass,BIOLOGY,Writing In Biology,LEC,312,6,Peter Houlihan,W 8:00AM 11:00AM
UMass,BIOLOGY,Writing In Biology,LEC,312,7,Andrew Spracklen,TU TH 11:30AM 12:45PM
UMass,BIOLOGY,Writing In Biology,LEC,312,8,Andrew Spracklen,TU TH 4:00PM 5:15PM
UMass,BIOLOGY,Writing In Biology,LEC,312,9,Andrew Spracklen,M W 2:30PM 3:45PM
UMass,BIOLOGY,Topics in Plant Biology,LEC,335,1,Samuel Hazen;Michelle Facette;Ana Caicedo,TU TH 11:30AM 12:45PM
UMass,BIOLOGY,Independent Study,IND,396,1,,1:00AM 1:00AM
UMass,BIOLOGY,Hnrs Indstu Biol,IND,396ISH,1,,1:00AM 1:00AM
UMass,BIOLOGY,ST- Introductory Neurobiology,LEC,397E,1,Elena Vazey;Abigail Jensen,M W F 12:20PM 1:10PM
UMass,BIOLOGY,Prac-Ugrad TA,PRA,398A,1,Laura Francis;Caleb Rounds;Jessica Rocheleau,1:00AM 1:00AM
UMass,BIOLOGY,Prac-Intern,PRA,398B,1,,1:00AM 1:00AM
UMass,BIOLOGY,UMass Science Ambassadors Prog,PRA,398D,1,Margaret Riley;Carolyn Gardner-Thomas;Sonji Johnson-Anderson,TU 2:55PM 5:30PM
UMass,BIOLOGY,UMass Science Ambassadors Prog,PRA,398D,2,Carolyn Gardner-Thomas;Margaret Riley;Sonji Johnson-Anderson,W 2:55PM 5:30PM
UMass,BIOLOGY,UMass Science Ambassadors Prog,PRA,398D,3,Carolyn Gardner-Thomas;Margaret Riley;Sonji Johnson-Anderson,TH 2:55PM 5:30PM
UMass,BIOLOGY,Prac-BioSci,PRA,398E,1,,W 5:30PM 6:30PM
UMass,BIOLOGY,Pract-Ugrad TA Alt,PRA,398F,1,,1:00AM 1:00AM
UMass,BIOLOGY,P- STEM Outreach & Engagement,PRA,398G,1,Margaret Riley;Carolyn Gardner-Thomas;Sonji Johnson-Anderson,M 5:30PM 7:30PM
UMass,BIOLOGY,P- STEM Ambassadors Research,PRA,398J,1,Margaret Riley;Carolyn Gardner-Thomas;Sonji Johnson-Anderson,M 5:30PM 7:30PM
UMass,BIOLOGY,P- Peer Advising,PRA,398P,1,,1:00AM 1:00AM
UMass,BIOLOGY,P-STEM Ambassadors Senior Prog,PRA,398S,1,Margaret Riley;Carolyn Gardner-Thomas;Sonji Johnson-Anderson,1:00AM 1:00AM
UMass,BIOLOGY,Prac - Alt Intern,PRA,398T,1,,1:00AM 1:00AM
UMass,BIOLOGY,New England Flora,LEC,426,1,Tristram Seidler,M W 12:20PM 1:10PM
UMass,BIOLOGY,New England Flora,LAB,426,01LL,,TU 1:00PM 4:00PM
UMass,BIOLOGY,New England Flora,LAB,426,01LM,,M 1:25PM 4:25PM
UMass,BIOLOGY,Life after Biology,LEC,494LI,1,Lawrence Schwartz,W 4:00PM 4:50PM
UMass,BIOLOGY,Life after Biology,DIS,494LI,01AA,,M 2:30PM 3:20PM
UMass,BIOLOGY,Life after Biology,DIS,494LI,01AB,,TU 4:00PM 4:50PM
UMass,BIOLOGY,Life after Biology,DIS,494LI,01AC,,W 1:25PM 2:15PM
UMass,BIOLOGY,Life after Biology,DIS,494LI,01AD,,TH 10:00AM 10:50AM
UMass,BIOLOGY,Life after Biology,DIS,494LI,01AE,,TH 1:00PM 1:50PM
